Media,ABRC-new,Genotype,MRPL,MRVL,MRVA,noLRpMR,Basal,Branched,Apical,Straightness,TRS,LRDpMR,LRDpBZ,Depth,LRL,MRpTRS,aLRL,aLRLpMRL,LRLpMRL,BasalpMRL,BranchedpMRL,ApicalpMRL,PC1,PC2,PC3
0,CS28053,Ba-1,3.79664,3.22218,25.5511,9,0.112121,1.551359,2.13316,0.848693,5.115946,2.370517,5.801365,2.907054,1.319306,0.742118857,0.146589556,0.038610338,0.347493046,2.95316385,40.86136689,56.18546926,0.76183629,-1.110579106,0.385816496
75,CS28053,Ba-1,1.20012,0.974636,47.6754,2,0.056061,0.03066,1.113399,0.812115,2.348536,1.6665,65.231689,0.656252,1.148416,0.511007709,0.574208,0.478458821,0.956917642,4.671282872,2.554744526,92.7739726,1.164828661,4.699387463,8.767873865
75,CS28053,Ba-1,5.39684,4.7672,4.90345,30,0.081461,3.719389,1.59599,0.883332,13.70892,5.558808,8.065841,4.749753,8.31208,0.393673608,0.277069333,0.051339179,1.540175362,1.509420327,68.91790381,29.57267586,-5.687275928,0.208931273,-0.919825833
75,CS28053,Ba-1,5.78821,5.28358,-0.690277,21,0.135342,3.445998,2.20687,0.912818,10.61875,3.628065,6.094025,5.283196,4.83054,0.545093349,0.230025714,0.039740389,0.834548159,2.338235828,59.53477845,38.12698572,-3.668805159,-1.704168896,-0.875764868
75,CS28053,Ba-1,6.09827,5.60015,-3.77942,21,0.171263,3.515657,2.41135,0.918318,9.866432,3.4436,5.973279,5.587971,3.768162,0.618082606,0.179436286,0.029424129,0.617906718,2.808386641,57.65007125,39.54154211,-3.260041072,-2.396771569,-1.20862606
125,CS28053,Ba-1,1.12519,0.969171,10.7131,9,0.084542,0.86721,0.173438,0.86134,2.677453,7.998649,10.378109,0.952279,1.552263,0.420246406,0.172473667,0.153284038,1.379556342,7.513575485,77.07231668,15.41410784,-0.255033978,5.290569714,-0.523388332
125,CS28053,Ba-1,2.19778,1.95646,1.49759,11,0.227324,1.380096,0.59036,0.890198,3.078596,5.005051,7.97046,1.955792,0.880816,0.713890358,0.080074182,0.036434121,0.400775328,10.34334647,62.79500223,26.8616513,1.179419362,1.96075424,-1.549149192
125,CS28053,Ba-1,1.88284,1.71621,2.56377,8,0.160742,1.316968,0.40513,0.911501,2.368149,4.2489,6.074559,1.714492,0.485309,0.795068216,0.060663625,0.032219214,0.257753712,8.537209747,69.94582652,21.51696374,1.891071151,1.890483625,-1.984329639
125,CS28053,Ba-1,1.61922,1.44741,10.7131,7,0.084542,1.052448,0.48223,0.893893,2.720821,4.323069,6.651161,1.422182,1.101601,0.59512184,0.157371571,0.09718974,0.680328183,5.221155865,64.99722088,29.78162325,1.104061616,2.723746287,-0.503120797
0,CS28054,Baa-1,3.56428,3.0566,-4.30703,4,0.670547,0.450663,2.44307,0.857565,3.862544,1.122246,8.87581,3.047968,0.298264,0.922780427,0.074566,0.020920354,0.083681417,18.81297204,12.64387197,68.54315598,3.264713887,-2.092483717,0.905431383
0,CS28054,Baa-1,3.53888,3.13948,-2.32782,3,0.361763,0.992027,2.18509,0.887139,3.804304,0.847726,3.024111,3.136889,0.265424,0.930230602,0.088474667,0.025000754,0.075002261,10.22252803,28.03223054,61.74524143,2.786921216,-2.116120028,0.103649072
0,CS28054,Baa-1,4.36288,3.84709,16.1539,10,0.140603,1.578937,2.64334,0.881778,6.256767,2.292064,6.333375,3.695199,1.893887,0.697305813,0.1893887,0.043409101,0.434091013,3.222710687,36.19024589,60.58704342,-0.009853159,-1.847806497,0.730260768
0,CS28054,Baa-1,3.91711,3.32438,13.077,9,0.362666,1.536484,2.01796,0.848682,4.827681,2.297612,5.85753,3.238168,0.910571,0.811385425,0.101174556,0.025828878,0.2324599,9.258509462,39.22493879,51.51655174,1.299102208,-1.362942157,-0.147544615
75,CS28054,Baa-1,4.23828,3.85314,-7.21902,5,0.204103,2.238967,1.79521,0.909128,4.457261,1.179724,2.233173,3.822597,0.218981,0.95087095,0.0437962,0.010333484,0.051667422,4.81570354,52.8272554,42.35704106,1.512633337,-2.137855836,-1.594378874
75,CS28054,Baa-1,4.02997,3.47549,-8.01123,3,1.72518,0.81115,1.49364,0.862411,4.10399,0.744422,3.698453,3.441572,0.07402,0.981963894,0.024673333,0.006122461,0.018367382,42.8087554,20.1279414,37.0633032,4.366443756,-2.412087674,-0.513402518
75,CS28054,Baa-1,4.32373,3.86114,0.756336,14,0.920189,2.157501,1.24604,0.893011,6.053421,3.237945,6.48899,3.860804,1.729691,0.714262233,0.123549357,0.028574716,0.400046025,21.28229561,49.89906863,28.81863576,0.331446539,-0.84594668,-1.145514251
75,CS28054,Baa-1,3.96339,3.52959,-16.1443,11,0.086721,2.558799,1.31787,0.890548,5.18147,2.775402,4.298892,3.390399,1.21808,0.764916134,0.110734545,0.027939351,0.307332864,2.188051138,64.56086835,33.25108051,-0.0716641,-0.302637529,-1.8478146
125,CS28054,Baa-1,1.28721,1.1557,0,4,0.208461,0.525586,0.553163,0.897833,1.412032,3.107496,7.610553,1.1557,0.124822,0.911601154,0.0312055,0.024242742,0.096970968,16.19479339,40.83141057,42.97379604,3.847038507,1.395953815,-0.839558931
125,CS28054,Baa-1,1.33929,1.24695,3.53956,2,0.328021,0.222063,0.789206,0.931053,1.382651,1.493329,9.006453,1.244571,0.043361,0.96863923,0.0216805,0.016188055,0.03237611,24.49215629,16.58065094,58.92719277,4.943997471,0.229577115,0.207895191
125,CS28054,Baa-1,1.28812,1.12117,4.6001,2,0.381903,0.205005,0.701212,0.870393,1.405502,1.55265,9.75586,1.117558,0.117382,0.916483932,0.058691,0.045563302,0.091126603,29.64809179,15.9150545,54.43685371,4.856586977,0.880976015,0.560690313
125,CS28054,Baa-1,1.33982,1.16847,12.0508,2,0.109942,0.1651,1.064778,0.87211,1.37792,1.492738,12.113874,1.14272,0.0381,0.972349628,0.01905,0.014218328,0.028436656,8.205729128,12.32255079,79.47172008,4.604356993,0.05453412,0.971187762
0,CS28063,Be-1,3.62102,3.1041,28.460199,11,0.061321,1.405499,2.1542,0.857245,5.077846,3.037818,7.826402,2.728964,1.456826,0.713101579,0.132438727,0.036574978,0.402324759,1.69347311,38.8150024,59.49152449,0.562850467,-0.822023493,0.536071806
0,CS28063,Be-1,3.13173,2.70489,26.9277,7,0.079282,1.095808,1.95664,0.863705,4.301188,2.235186,6.387981,2.411622,1.169458,0.728108141,0.167065429,0.053346051,0.373422358,2.531572007,34.99050046,62.47792754,1.373512289,-0.659616386,0.941463259
0,CS28063,Be-1,4.07822,3.2512,28.0725,12,0.117382,1.650778,2.31006,0.797211,6.871036,2.94246,7.2693,2.868706,2.792816,0.59353786,0.232734667,0.057067708,0.684812492,2.878265518,40.47790458,56.64382991,-0.557241942,-0.466184274,1.10122998
0,CS28063,Be-1,3.27887,2.71291,28.976101,9,0.106861,0.992029,2.17998,0.827392,4.772522,2.744848,9.072317,2.373313,1.493652,0.687030882,0.165961333,0.050615405,0.455538646,3.25908011,30.25520987,66.48571002,1.020631854,-0.484001607,1.330323177
75,CS28063,Be-1,4.63559,4.14613,-7.05951,21,0.109942,2.543388,1.98226,0.894413,9.567575,4.530168,8.256702,4.114698,4.931985,0.484510443,0.234856429,0.050663762,1.063939002,2.371693787,54.86654342,42.7617628,-3.109247961,-0.089460747,-0.33659613
75,CS28063,Be-1,4.08843,3.78137,-9.11316,18,0.0508,2.01908,2.01855,0.924895,8.069939,4.402668,8.914951,3.733639,3.981509,0.506624647,0.221194944,0.054102662,0.973847907,1.242530751,49.38521633,49.37225292,-2.231134248,0.014255834,-0.019165892
75,CS28063,Be-1,4.96834,4.40706,0.496772,22,0.097242,2.976468,1.89463,0.887029,9.306728,4.428039,7.391311,4.406895,4.338388,0.533843903,0.197199455,0.039691216,0.873206745,1.957233201,59.9087019,38.1340649,-3.101066599,-0.519373096,-0.895615289
75,CS28063,Be-1,5.3486,4.7177,-5.11042,23,0.130082,3.111438,2.10708,0.882044,11.635811,4.300191,7.39208,4.698946,6.287211,0.459667143,0.273357,0.05110814,1.17548723,2.432075683,58.17294245,39.39498186,-4.165602327,-0.579139667,-0.398988657
125,CS28063,Be-1,1.81588,1.59164,-4.15129,12,0.155482,1.171638,0.48876,0.876512,2.824596,6.608366,10.242071,1.587464,1.008716,0.642881318,0.084059667,0.046291422,0.555497059,8.562349935,64.52177457,26.9158755,0.7562723,3.090871603,-1.510428124
125,CS28063,Be-1,1.87247,1.63099,-31.195101,9,0.162921,1.102879,0.60667,0.871037,2.518522,4.806486,8.16046,1.395163,0.646052,0.743479708,0.071783556,0.038336291,0.345026623,8.700860361,58.89968865,32.39945099,1.666338493,2.522642934,-1.68530254
125,CS28063,Be-1,2.60907,2.29958,1.59114,11,0.260163,1.444497,0.90441,0.881379,3.369419,4.216062,7.615107,2.298693,0.760349,0.774338246,0.069122636,0.026493209,0.291425297,9.971484092,55.3644402,34.66407571,1.394166647,0.995259108,-1.335040831
125,CS28063,Be-1,2.40061,2.15068,-13.0456,8,0.321484,1.250016,0.82911,0.895889,3.120682,3.332486,6.399918,2.095173,0.720072,0.76925813,0.090009,0.03749422,0.299953762,13.39176293,52.07076535,34.53747173,1.900757847,1.101774584,-1.188166497
0,CS28064,Benk-1,3.56593,3.29876,6.65809,8,0.211542,1.136988,2.2174,0.925077,4.657912,2.243454,7.036134,3.276512,1.091982,0.765564055,0.13649775,0.038278303,0.306226426,5.932309384,31.88475377,62.18293685,1.226475142,-1.48351607,0.482851917
0,CS28064,Benk-1,3.68203,3.34097,-1.31189,9,0.074021,1.792659,1.81535,0.907372,4.654826,2.444304,5.020475,3.340094,0.972796,0.791013456,0.108088444,0.029355666,0.264200998,2.010331257,48.68670272,49.30296603,0.738693363,-1.018794862,-0.728166846
0,CS28064,Benk-1,3.92333,3.60743,6.89905,13,0.091982,3.742448,0.0889,0.919482,5.017864,3.313512,3.473662,3.58131,1.094534,0.781872526,0.084194923,0.021460067,0.278980866,2.344487973,95.38957977,2.265932257,-0.699316085,0.472760389,-3.584398097
0,CS28064,Benk-1,4.13556,3.64998,16.2202,8,0.609226,1.093634,2.4327,0.882584,4.982631,1.934442,7.315062,3.504694,0.847071,0.829995237,0.105883875,0.025603274,0.20482619,14.73140276,26.44464111,58.82395613,1.788323191,-2.266181256,0.553435928
75,CS28064,Benk-1,5.77439,5.10716,9.18054,28,0.104682,3.779428,1.89028,0.88445,9.252632,4.848997,7.408528,5.04174,3.478242,0.624080802,0.124222929,0.021512736,0.602356613,1.812866814,65.45155419,32.735579,-3.503747425,-1.39145199,-1.902172658
75,CS28064,Benk-1,5.84735,5.32314,-1.50744,21,0.135342,3.848938,1.86307,0.910351,8.960221,3.59137,5.45605,5.321298,3.112871,0.652589931,0.148231952,0.025350279,0.532355854,2.31458695,65.82362951,31.86178354,-2.983915033,-1.868339327,-1.894633412
75,CS28064,Benk-1,5.32733,4.5197,4.03961,22,0.130082,3.388808,1.80844,0.848399,8.647384,4.129648,6.491958,4.508471,3.320054,0.616062615,0.150911545,0.028327801,0.623211628,2.441786035,63.61175298,33.94646099,-2.710031166,-0.875932644,-1.481879205
75,CS28064,Benk-1,5.39413,4.8266,0.906981,19,0.081461,2.934009,2.37866,0.894787,7.911749,3.522347,6.475781,4.825995,2.517619,0.681787301,0.132506263,0.0245649,0.466733097,1.510178657,54.3926268,44.09719454,-2.037828196,-1.934360109,-1.089642901
125,CS28064,Benk-1,2.43164,2.20936,8.64542,9,0.094161,1.517619,0.81986,0.908588,3.011109,3.701206,5.930342,2.184256,0.579469,0.807556286,0.064385444,0.026478198,0.238303779,3.872324851,62.41133556,33.71633959,1.543519339,0.834578535,-1.527311697
125,CS28064,Benk-1,1.52814,1.33844,-4.94597,11,0.086721,1.191779,0.24964,0.875862,2.7366,7.198294,9.2299,1.333456,1.20846,0.558408244,0.10986,0.071891319,0.790804507,5.67493816,77.98886228,16.33619956,0.203629378,4.112266375,-1.737625351
125,CS28064,Benk-1,2.01908,1.76645,2.07503,5,0.106861,1.134809,0.77741,0.874879,2.199962,2.476376,4.406028,1.765292,0.180882,0.917779489,0.0361764,0.017917269,0.089586346,5.292558987,56.20426135,38.50317967,2.879707518,0.688581513,-1.433619546
125,CS28064,Benk-1,2.09092,1.86681,-6.68691,7,0.285563,1.137897,0.66746,0.892817,2.481164,3.347809,6.151699,1.854111,0.390244,0.84271737,0.055749143,0.026662494,0.186637461,13.65728961,54.42087693,31.92183345,2.515876119,1.190200554,-1.482019424
0,CS28090,Blh-2,4.81881,4.11733,11.2404,13,0.056061,1.866309,2.89644,0.854429,8.068825,2.697762,6.965621,4.038351,3.250015,0.597213349,0.250001154,0.051880268,0.674443483,1.16337851,38.72966562,60.10695587,-1.411167696,-1.626637544,0.966042099
0,CS28090,Blh-2,5.08588,4.36487,5.69396,14,0.043361,2.378289,2.66423,0.858233,8.963984,2.752719,5.886585,4.343334,3.878104,0.567368259,0.277007429,0.054465978,0.762523693,0.852576152,46.76258583,52.38483802,-2.15144839,-1.46841817,0.506134405
0,CS28090,Blh-2,4.51949,3.96371,1.47352,7,0.357405,1.237315,2.92477,0.877026,6.20364,1.548847,5.657412,3.962399,1.68415,0.728522287,0.240592857,0.053234515,0.372641603,7.908082549,27.3773147,64.71460275,0.562928689,-2.34342487,1.185757124
0,CS28090,Blh-2,4.52257,4.03862,-0.180743,11,0.216803,1.418197,2.88757,0.892992,6.570663,2.432245,7.756327,4.0386,2.048093,0.688297361,0.186190273,0.04116913,0.452860431,4.79380087,31.35821004,63.84798909,-0.184087189,-2.018914699,0.776542042
75,CS28090,Blh-2,5.54233,4.92279,-13.4611,19,0.122642,3.293218,2.12647,0.888217,7.801963,3.428161,5.769433,4.787552,2.259633,0.71037635,0.118928053,0.021458133,0.407704521,2.212823848,59.41937777,38.36779838,-2.042125738,-1.750342143,-1.736276063
75,CS28090,Blh-2,5.82752,4.95065,-9.02625,23,0.183963,3.722467,1.92109,0.84953,12.691118,3.94679,6.178698,4.889344,6.863598,0.45918098,0.298417304,0.051208285,1.177790552,3.156797403,63.87737837,32.96582423,-4.646623486,-0.608624844,-0.75694105
75,CS28090,Blh-2,5.66535,5.08744,-12.5755,26,0.097242,3.407148,2.16096,0.897992,11.168461,4.589302,7.631016,4.965392,5.503111,0.507263266,0.211658115,0.037360113,0.971362934,1.716434113,60.14011491,38.14345098,-4.24815625,-0.9720849,-1.112196473
75,CS28090,Blh-2,4.71833,4.29296,-9.9095,24,0.287742,2.659498,1.77109,0.909847,10.112779,5.086545,9.024259,4.228913,5.394449,0.466571058,0.224768708,0.047637344,1.143296251,6.098386505,56.3652394,37.5363741,-3.427009379,0.071835518,-0.643818281
125,CS28090,Blh-2,2.64499,2.37647,-15.9031,6,0.091982,1.299908,1.2531,0.89848,3.451783,2.26844,4.615711,2.285514,0.806793,0.766267752,0.1344655,0.05083781,0.305026862,3.477593488,49.14604592,47.37636059,1.617026409,0.393305928,-0.614695377
125,CS28090,Blh-2,2.40842,1.91075,-15.5241,3,0.112121,0.792287,1.504012,0.793362,3.109628,1.24563,3.786507,1.841042,0.701208,0.774504217,0.233736,0.097049518,0.291148554,4.655375724,32.89654628,62.44807799,2.399943268,0.543920675,0.88617214
125,CS28090,Blh-2,2.70286,2.35976,-20.5923,7,0.287742,1.285038,1.13008,0.87306,2.973544,2.589849,5.44731,2.208987,0.270684,0.90896923,0.038669143,0.01430675,0.100147251,10.64583441,47.54363896,41.81052663,2.51245065,0.196061529,-1.450660566
125,CS28090,Blh-2,2.74967,2.47434,-15.2551,5,0.494024,1.056436,1.19921,0.899868,2.973913,1.8184,4.732894,2.387154,0.224243,0.924596651,0.0448486,0.016310539,0.081552695,17.96666509,38.420465,43.61286991,3.153578208,-0.437602281,-1.007099249
0,CS28091,Boot-1,3.67895,3.36151,4.13206,11,0.396782,1.089278,2.19289,0.913715,5.547063,2.989984,10.098433,3.352772,1.868113,0.663224845,0.169828455,0.046162208,0.507784286,10.78519686,29.6083937,59.60640944,0.53260409,-0.952106191,0.816617905
0,CS28091,Boot-1,3.45561,3.12858,-3.03734,9,0.461184,0.923266,2.07116,0.905363,4.870353,2.60446,9.748004,3.124185,1.414743,0.709519413,0.157193667,0.045489412,0.409404707,13.3459505,26.71788772,59.93616178,1.255362432,-0.862189421,0.756790395
0,CS28091,Boot-1,3.56029,3.20467,2.96486,10,0.336363,1.303897,1.92003,0.900115,5.278556,2.80876,7.669317,3.20038,1.718266,0.674481809,0.1718266,0.048261967,0.482619674,9.447629266,36.62333686,53.92903387,0.602586545,-0.654751321,0.392495556
0,CS28091,Boot-1,1.32096,1.16847,-12.0508,7,0.104682,1.027048,0.18923,0.884561,3.927105,5.299176,6.81565,1.14272,2.606145,0.336369921,0.372306429,0.281845346,1.972917424,7.924691134,77.75012112,14.32518774,-0.955017718,5.417996374,0.759986059
75,CS28091,Boot-1,4.7771,4.22856,-6.22583,32,0.173442,3.060258,1.5434,0.885173,10.417734,6.698625,10.456635,4.20362,5.640634,0.458554615,0.176269813,0.036898916,1.180765318,3.630696448,64.06099935,32.3083042,-4.330386837,0.716917921,-1.423990764
75,CS28091,Boot-1,4.33988,3.93519,-4.27065,23,0.234763,2.611247,1.49387,0.906751,10.271864,5.299686,8.808052,3.924263,5.931984,0.4225017,0.257912348,0.059428451,1.366854383,5.409435284,60.16864522,34.4219195,-3.598537242,0.774531091,-0.465556554
75,CS28091,Boot-1,4.70345,4.23858,-9.68879,28,0.168182,3.044478,1.49079,0.901164,12.818715,5.953077,9.196979,4.178123,8.115265,0.366920553,0.289830893,0.061620915,1.725385621,3.575715698,64.7286141,31.6956702,-5.133082693,1.049113316,-0.614719398
75,CS28091,Boot-1,2.19959,1.72758,-18.569099,19,0.074021,1.875929,0.24964,0.78541,10.388126,8.637974,10.128315,1.637643,8.188536,0.211740789,0.430975579,0.195934505,3.722755604,3.365218063,85.2853941,11.34938784,-5.084649198,6.700966624,0.419331461
125,CS28091,Boot-1,2.38047,2.05744,0.35587,9,0.227324,1.538656,0.61449,0.8643,4.222656,3.780766,5.849261,2.0574,1.842186,0.56373761,0.204687333,0.085986101,0.773874907,9.549542737,64.63664738,25.81380988,0.324035876,2.267393472,-0.618578587
125,CS28091,Boot-1,2.43999,2.22779,12.9207,11,0.262342,1.492218,0.68543,0.913032,3.788153,4.508215,7.371577,2.171384,1.348163,0.644110732,0.122560273,0.050229826,0.552528084,10.75176538,61.15672605,28.09150857,0.735677272,1.591286182,-1.012261494
125,CS28091,Boot-1,1.96031,1.8396,9.2004,7,0.302621,1.085289,0.5724,0.938423,2.759664,3.570864,6.449895,1.815934,0.799354,0.710343723,0.114193429,0.05825274,0.407769179,15.43740531,55.36313134,29.19946335,1.986074303,1.51583141,-0.83093027
125,CS28091,Boot-1,1.97572,1.76824,3.31778,7,0.153303,1.190877,0.63154,0.894985,3.018177,3.543012,5.878021,1.765276,1.042457,0.654607069,0.148922429,0.075376282,0.527633976,7.759348491,60.27559573,31.96505578,1.355812799,1.94619004,-0.670919299
0,CS28097,Bs-2,5.17335,4.66652,2.81556,7,0.281205,1.843465,3.04868,0.902031,7.3147,1.353088,3.797197,4.660887,2.14135,0.707253886,0.305907143,0.059131345,0.413919414,5.435646148,35.6338736,58.93048025,-0.424524958,-2.914979976,0.952346841
0,CS28097,Bs-2,4.52241,4.18853,4.01113,7,0.510708,1.090552,2.92115,0.926172,5.51189,1.547847,6.418768,4.17827,0.98948,0.820482629,0.141354286,0.031256407,0.218794846,11.29282838,24.11439918,64.59277244,1.314757892,-3.057590419,0.741023253
0,CS28097,Bs-2,4.18785,3.84753,4.55879,4,0.660026,0.925454,2.60237,0.918736,4.695476,0.955144,4.322203,3.835357,0.507626,0.891890407,0.1269065,0.030303497,0.121213988,15.76049763,22.09854699,62.14095538,2.403578907,-3.026916762,0.612893738
0,CS28097,Bs-2,4.53602,4.18528,-3.31526,7,0.346884,1.450136,2.739,0.922677,5.717277,1.543203,4.827134,4.178276,1.181257,0.793388181,0.168751,0.037202437,0.260417062,7.647320779,31.96934758,60.38333164,0.800003831,-2.678338808,0.369863688
75,CS28097,Bs-2,5.72306,5.1085,1.99954,15,0.127903,3.096557,2.4986,0.892617,7.650689,2.620975,4.84409,5.10539,1.927629,0.748045045,0.1285086,0.022454526,0.336817891,2.234870856,54.10666671,43.65846243,-1.551511315,-2.670741908,-1.148674637
75,CS28097,Bs-2,6.35024,5.7673,10.1691,25,0.102503,4.068827,2.17891,0.908202,11.28898,3.936859,6.144277,5.676702,4.93874,0.56251672,0.1975496,0.031108997,0.777724936,1.614159465,64.07359407,34.31224647,-4.324764585,-2.152480359,-1.353326298
75,CS28097,Bs-2,5.96068,5.26362,15.717,22,0.140603,3.658967,2.16111,0.883057,10.62852,3.690854,6.012626,5.066821,4.66784,0.56081938,0.212174545,0.035595695,0.783105283,2.358841609,61.38506009,36.2560983,-3.633295775,-1.775237763,-0.901475424
75,CS28097,Bs-2,5.41969,4.74837,10.1949,16,0.196663,3.102717,2.12031,0.876133,7.450195,2.952198,5.15677,4.6734,2.030505,0.727456127,0.126906563,0.023415834,0.374653347,3.628676179,57.24897549,39.12234833,-1.43890784,-2.045983745,-1.229279277
125,CS28097,Bs-2,2.41857,1.83106,-12.0948,8,0.115203,1.526337,0.77703,0.757084,3.323881,3.30774,5.241306,1.790415,0.905311,0.727634353,0.113163875,0.04678958,0.374316642,4.763269205,63.10906858,32.12766221,1.280912276,2.030006712,-1.260625936
125,CS28097,Bs-2,2.38265,2.08751,-3.86073,9,0.284287,1.338913,0.75945,0.87613,3.528887,3.777307,6.72187,2.082773,1.146237,0.675184555,0.127359667,0.053452948,0.481076532,11.93154681,56.19427948,31.87417371,1.219209812,1.616069255,-0.908427742
125,CS28097,Bs-2,2.22717,1.79115,24.917999,11,0.127903,1.576757,0.52251,0.804227,5.529635,4.939003,6.976344,1.624415,3.302465,0.402769803,0.300224091,0.134800707,1.482807778,5.742848548,70.79643673,23.46071472,-1.112718518,3.588163404,0.38694357
125,CS28097,Bs-2,3.60944,3.06517,-9.57989,13,0.173442,2.453218,0.98278,0.849209,6.50423,3.601667,5.299162,3.022425,2.89479,0.554937325,0.222676154,0.061692715,0.802005297,4.805232945,67.9667206,27.22804646,-1.223010214,1.257150735,-1.064177886
0,CS28099,Bsch-0,5.03816,4.34318,7.58354,8,0.425263,1.402037,3.21086,0.862057,6.135776,1.587881,5.705983,4.305192,1.097616,0.821112114,0.137202,0.027232561,0.217860489,8.440839513,27.828354,63.73080648,0.807066422,-3.198758099,0.643234689
0,CS28099,Bsch-0,4.84766,4.2174,13.4486,8,0.542645,1.564055,2.74096,0.869987,5.876517,1.650281,5.11491,4.101755,1.028857,0.824920612,0.128607125,0.026529733,0.212237863,11.1939575,32.26412331,56.54191919,1.029174469,-2.883189391,0.309937885
0,CS28099,Bsch-0,5.22047,4.52956,12.6686,11,0.155482,2.138268,2.92672,0.867654,7.010578,2.10709,5.144351,4.419287,1.790108,0.744656147,0.162737091,0.031172881,0.342901693,2.978314213,40.9593006,56.06238519,-0.518186043,-2.690241774,0.140227697
0,CS28099,Bsch-0,5.14007,4.35194,26.4151,12,0.429247,1.667463,3.04336,0.846669,6.759816,2.334599,7.196562,3.897574,1.619746,0.760386082,0.134978833,0.026260116,0.315121389,8.35099522,32.4404726,59.20853218,0.171759723,-2.764345509,0.655004987
75,CS28099,Bsch-0,7.1378,6.28779,-1.15968,25,0.160742,4.636498,2.34056,0.880914,11.182283,3.50248,5.392001,6.286502,4.044483,0.638313303,0.16177932,0.022665152,0.566628793,2.251982404,64.95696153,32.79105607,-4.325073636,-2.927392178,-1.951050371
75,CS28099,Bsch-0,6.64325,5.95839,4.04202,26,0.212445,4.639945,1.79086,0.896909,10.933916,3.913747,5.603515,5.94357,4.290666,0.60758195,0.165025615,0.024841097,0.645868513,3.197907651,69.84450382,26.95758853,-4.298417126,-2.196737434,-2.164902973
75,CS28099,Bsch-0,7.15794,6.16836,-3.07492,34,0.061321,4.831349,2.26527,0.861751,20.011604,4.74997,7.037372,6.159479,12.853664,0.357689469,0.378048941,0.052815327,1.795721115,0.856685024,67.49636068,31.64695429,-8.277345455,-1.295454509,-0.617462081
75,CS28099,Bsch-0,7.11766,6.08103,-3.35942,36,0.099421,4.918979,2.09926,0.854358,19.439199,5.057842,7.318592,6.07058,12.321539,0.36614986,0.342264972,0.048086727,1.731122167,1.396821427,69.10949666,29.49368191,-8.174536882,-1.111635251,-0.96236378
